Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-751.608636277,0.277480,-751.6875039788
neutral,-751.543440238,0.280192,-751.5565625150
anion,-751.510137046,0.275168,-751.7800596130
