Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-843.871039557,0.199191,-843.946685533
neutral,-843.785233008,0.201478,-843.796437135
anion,-843.795790416,0.195900,-844.050178265
