Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-610.749297564,0.109315,-610.835860369
neutral,-610.679772153,0.111265,-610.692514544
anion,-610.642687840,0.107929,-610.933563519
