Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1010.96840028,0.122350,-1011.04743581
neutral,-1010.88551329,0.125043,-1010.89675372
anion,-1010.88313843,0.121234,-1011.15648953
