Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-712.288145552,0.251100,-712.367249331
neutral,-712.222658567,0.253662,-712.233220886
anion,-712.187479076,0.249297,-712.455257764
