Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-883.164041537,0.311503,-883.247519933
neutral,-883.115496825,0.315252,-883.129038168
anion,-883.064169457,0.309118,-883.327197749
