Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1279.37858276,0.205866,-1279.45539866
neutral,-1279.28542790,0.206490,-1279.30100342
anion,-1279.30533123,0.204004,-1279.56289398
