Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1314.08826971,0.162086,-1314.16699690
neutral,-1313.97868905,0.163666,-1313.99654992
anion,-1314.03063033,0.161482,-1314.28896053
