Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-5643.32366091,0.054161,-5643.39598909
neutral,-5643.22638483,0.055738,-5643.23507761
anion,-5643.24442461,0.051310,-5643.51183568
