Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-765.449941509,0.157140,-765.528682250
neutral,-765.359116806,0.158397,-765.373016136
anion,-765.371254303,0.155109,-765.640301128
