Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-804.769430384,0.181548,-804.847022303
neutral,-804.682299577,0.184275,-804.695347141
anion,-804.688842237,0.179404,-804.953674995
