Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-5757.83619186,0.082258,-5757.91217900
neutral,-5757.74079152,0.084071,-5757.75296226
anion,-5757.75959667,0.080755,-5758.02781947
