Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-496.196573127,0.080398,-496.278534347
neutral,-496.122878715,0.083196,-496.135562159
anion,-496.087552902,0.078910,-496.381672850
