Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-996.371261932,0.223650,-996.4576552655
neutral,-996.310459583,0.227743,-996.3285246698
anion,-996.293056572,0.219770,-996.5614795582
