Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1243.33992617,0.167336,-1243.4271684832
neutral,-1243.27604377,0.169578,-1243.2935722914
anion,-1243.25407516,0.164089,-1243.5336163617
