Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-728.346184467,0.163558,-728.4345447991
neutral,-728.282723467,0.165298,-728.2968497891
anion,-728.252833064,0.161805,-728.5423522336
