Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-799.769579937,0.169420,-799.8645337311
neutral,-799.716178331,0.173536,-799.7381225724
anion,-799.679821360,0.166916,-799.9697845139
