Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-3941.24300263,0.136846,-3941.4954570686
neutral,-3941.26452701,0.140076,-3941.3565442339
anion,-3941.08421862,0.136756,-3941.6050667499
