Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1035.70798176,0.324753,-1035.7940222432
neutral,-1035.65373638,0.329446,-1035.6697049110
anion,-1035.62550152,0.322807,-1035.8940398471
