Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1144.90461574,0.208168,-1144.9944213248
neutral,-1144.82935446,0.209452,-1144.8537218809
anion,-1144.84405017,0.206423,-1145.1145759719
