Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-992.228821091,0.177122,-992.3135001040
neutral,-992.151058486,0.179563,-992.1701367385
anion,-992.160196546,0.174928,-992.4313471685
