Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1077.86643466,0.347532,-1077.94660170
neutral,-1077.79345616,0.350348,-1077.80880508
anion,-1077.78750306,0.345536,-1078.04461611
