Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-3184.11637688,0.083883,-3184.2036820907
neutral,-3184.03757794,0.086523,-3184.0571799270
anion,-3184.02586738,0.082068,-3184.3111620518
