Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1080.05950469,0.383013,-1080.1359775254
neutral,-1079.98477741,0.385679,-1079.9973400219
anion,-1079.98248315,0.381339,-1080.2345111601
