Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1795.29869919,0.617706,-1795.38231727
neutral,-1795.22429002,0.620547,-1795.24325634
anion,-1795.25748714,0.617863,-1795.47623378
