Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1279.24363561,0.193563,-1279.3250708181
neutral,-1279.16136931,0.195947,-1279.1791097865
anion,-1279.16872186,0.192336,-1279.4328007974
