File Name,E_redox(Q/Q.-) (mV),E_redox(Q.-/Q=) (mV)
061,4333.348827910543,2900.9526920729777
062,4194.33758444212,2863.9099604313474
063,4151.774972236075,2825.343095660957
064,4153.640465257248,2910.1302799072614
065,4208.370455473435,2830.2104060516244
066,4611.321219700017,3246.4857433376606
067,4686.519714858134,3309.8004517860095
068,4652.805221731781,2984.2938654924865
069,4668.656891988972,3355.458323357765
070,4390.095249633807,3088.590264002587
071,4232.562218579584,2967.010633349864
072,4941.4710623798155,3567.7019977362343
073,4613.710602869437,3343.407190024411
074,4586.217866507362,3390.5888681922065
075,4542.699990823967,3129.690511668335
076,4362.1779154486085,3131.0409036368046
077,4450.672548362705,3213.2567186656465
078,4516.112830956221,3216.023298394925
079,4227.9020642565465,2928.0166673553344
080,4263.975355578717,3122.852483977011
081,4191.401018647889,2949.391238584487
082,3985.012435079801,2837.765820121703
083,4057.4706906048395,2744.086680146239
084,4149.013616986999,2846.3795723032376
085,3948.1874173099322,2743.598028024178
086,4139.130996495676,2878.266422683989
087,4029.926416924164,2795.3152893343035
088,4407.398073591114,3194.664346179107
089,3909.8569602424463,2629.4667096112867
090,3875.7443998490603,2613.8575694913548
091,3885.1799191588634,2666.3765979677282
092,3897.3089843265575,2586.6641522789787
093,3923.715464267859,-70826504.75736737
095,4293.490156089333,-0.0
096,4419.382213843425,3006.604979143381
097,4758.211005872856,3116.478455388501
098,4591.649937717021,3357.894509158474
099,4282.561034203284,3179.7564019954298
100,3329.297965395077,3040.4183836472407
101,3953.527379846237,2399.9330003860437
102,4167.531322954022,3033.589553212721
103,4100.9330833912045,3004.0521949257127
104,3722.2011298457637,2789.7951910886286
105,3716.9364052535025,2457.1811898560586
106,3766.822051032144,2460.196857538036
107,3324.8800418994992,2441.6615733737367
108,4133.757292522404,2333.189101241709
109,4421.64430474058,2783.9818961136875
110,3887.9489478587902,3174.109555676002
111,4132.439281448214,2600.4230102390934
112,4465.2319762065545,2830.9799283794077
113,3301.7971474116093,3185.8142951352975
114,4112.301415323567,2384.7968933717448
115,4532.962186384191,2797.9799100679843
