Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1462.82512917,0.141375,-1463.0722160365
neutral,-1462.85453353,0.143656,-1462.9472066934
anion,-1462.65819962,0.142126,-1463.20634268
