Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-990.073595145,0.153633,-990.1571066389
neutral,-989.986733578,0.156912,-990.0145427821
anion,-990.015054610,0.150661,-990.2730421940
