Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1935.48946904,0.127832,-1935.9820436876
neutral,-1935.62014036,0.133539,-1935.8640860926
anion,-1935.24693832,0.133103,-1936.1112724704
