Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-839.518199748,0.143958,-839.6084447115
neutral,-839.454121709,0.147093,-839.4821516967
anion,-839.423852859,0.141683,-839.6983793978
