Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-914.782127878,0.147563,-914.8717175103
neutral,-914.707410002,0.151234,-914.7372118920
anion,-914.705278904,0.141900,-914.9767597590
