Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1502.76005656,0.179586,-1502.8424804547
neutral,-1502.66310916,0.182747,-1502.6953317978
anion,-1502.72074002,0.177975,-1502.9647716675
