Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-917.946402498,0.183788,-918.0349977669
neutral,-917.874454470,0.186162,-917.9015534375
anion,-917.868713846,0.181687,-918.1364221106
