Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-918.200675213,0.196275,-918.2832198615
neutral,-918.127594541,0.199482,-918.1505114174
anion,-918.126337449,0.191915,-918.3877409170
