Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-839.518751031,0.144011,-839.6091514149
neutral,-839.453616322,0.147010,-839.4817711381
anion,-839.422479607,0.141974,-839.6969113848
