Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-846.316488607,0.239550,-846.3992160074
neutral,-846.258614341,0.240071,-846.2770161015
anion,-846.223325890,0.237780,-846.4881437893
