Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1144.91537711,0.203920,-1145.0009026445
neutral,-1144.84253794,0.207694,-1144.8700235566
anion,-1144.83983860,0.203491,-1145.0932046826
