Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1144.90462832,0.207477,-1144.9886006582
neutral,-1144.82977399,0.209098,-1144.8582503852
anion,-1144.82913661,0.205704,-1145.0850458048
