Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-918.126860975,0.194460,-918.2125468752
neutral,-918.070409479,0.198982,-918.0925318034
anion,-918.040622852,0.189906,-918.2972515234
