Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-839.089399598,0.194777,-839.1758678401
neutral,-839.034309819,0.198310,-839.0574881873
anion,-839.000932011,0.192016,-839.2737306047
