Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-3777.55638703,0.128606,-3777.6349705647
neutral,-3777.48711905,0.130571,-3777.5064390540
anion,-3777.47417635,0.125589,-3777.7267426022
