Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1672.48753094,0.452749,-1672.5805713868
neutral,-1672.41307025,0.455910,-1672.4349116155
anion,-1672.42913494,0.452622,-1672.6877171675
