Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1795.29869919,0.617706,-1795.3908691244
neutral,-1795.22429002,0.620547,-1795.2453733477
anion,-1795.25748714,0.617863,-1795.4951705756
