Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1118.41645637,0.387902,-1118.5075857487
neutral,-1118.34192868,0.390775,-1118.3627752543
anion,-1118.34826437,0.386755,-1118.6159526945
