Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1408.27042006,0.526945,-1408.3547833481
neutral,-1408.19397483,0.529995,-1408.2146088518
anion,-1408.21068884,0.526069,-1408.4644619360
