Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1305.34768910,0.349639,-1305.4387012945
neutral,-1305.27064698,0.352667,-1305.2926967374
anion,-1305.28101620,0.348648,-1305.5476731477
