Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-420.970321814,0.077204,-421.0567771402
neutral,-420.894261242,0.079367,-420.9068120224
anion,-420.853457706,0.073914,-421.1611727647
