Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-766.900057610,0.188684,-766.9842735763
neutral,-766.819683315,0.189308,-766.8375010417
anion,-766.805946400,0.186635,-767.0851120328
