Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-948.084546257,0.150693,-948.1585743674
neutral,-947.964777111,0.152016,-947.9842930389
anion,-948.028466222,0.149737,-948.2872370361
