Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-993.960392397,0.071524,-994.0418691870
neutral,-993.861250379,0.072817,-993.8780610388
anion,-993.871590485,0.070617,-994.1592230782
