Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1133.34003372,0.128784,-14376.8496557031
neutral,-1133.24575516,0.130126,-14376.6914625616
anion,-1133.26417762,0.126611,-14376.9653156879
