Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-10675.8203658,-0.001134,-10675.8861759590
neutral,-10675.7083585,0.000152,-10675.7158316295
anion,-10675.7598150,-0.004133,-10675.9980327802
