Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-573.663795550,0.109478,-573.7425503808
neutral,-573.574718638,0.109974,-573.5911410074
anion,-573.559141085,0.107571,-573.8458922127
