Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-538.946181449,0.155868,-539.0275664752
neutral,-538.872149261,0.158231,-538.8843367695
anion,-538.838926732,0.153892,-539.1292160463
