Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1760.52115220,0.017521,-1760.5947841349
neutral,-1760.41510663,0.019176,-1760.4280046020
anion,-1760.44339413,0.016092,-1760.7058898849
