Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1300.89433263,0.028980,-1300.9716137940
neutral,-1300.79724163,0.030722,-1300.8110047276
anion,-1300.80276543,0.027447,-1301.0825032673
