Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-696.235445826,0.263229,-696.3114272097
neutral,-696.160001975,0.265405,-696.1695224101
anion,-696.134523495,0.260451,-696.4080961548
