Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-538.938443319,0.157620,-539.0196493306
neutral,-538.860856843,0.159687,-538.8727607616
anion,-538.831814660,0.156024,-539.1242916788
