Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-917.946402498,0.183788,-918.0364528928
neutral,-917.874454470,0.186162,-917.8946713650
anion,-917.868713846,0.181687,-918.1486370134
