Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1935.48946904,0.127832,-1936.0209098114
neutral,-1935.62014036,0.133539,-1935.8898255080
anion,-1935.24693832,0.133103,-1936.1131107097
