Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-990.033965055,0.150628,-990.1249547565
neutral,-989.958544127,0.154306,-989.9853300334
anion,-989.959049714,0.145403,-990.2381624920
