Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-839.548588610,0.146185,-839.6297451498
neutral,-839.471277721,0.149494,-839.4860452273
anion,-839.474127806,0.142348,-839.7482728602
