Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1897.07488684,0.176922,-1897.1753161817
neutral,-1896.97854509,0.179221,-1897.0215487035
anion,-1897.02802462,0.175461,-1897.2965622269
